code_commune,prix_m2_median_tous,nb_transactions_tous,prix_m2_median_maison,nb_transactions_maison,prix_m2_median_appart,nb_transactions_appart,annee,nom_commune,code_departement
13091,4751.515151515152,125,4880.0,108.0,4528.333333333333,17.0,2022,Saint-Cannat,13
13092,3192.7710843373493,168,3329.1341991341988,88.0,2936.7790594498665,80.0,2022,Saint-Chamas,13
13094,4373.882128370317,58,4200.600600600601,42.0,8015.0,16.0,2022,Saint-Étienne-du-Grès,13
13095,9146.929133858268,22,9146.929133858268,22.0,,,2022,Saint-Marc-Jaumegarde,13
13096,4318.181818181818,121,4370.530303030303,42.0,4281.290322580645,79.0,2022,Saintes-Maries-de-la-Mer,13
13097,3340.0,253,3465.0,179.0,2558.810736677116,74.0,2022,Saint-Martin-de-Crau,13
13098,4277.174415914874,112,4274.045801526718,85.0,4570.3125,27.0,2022,Saint-Mitre-les-Remparts,13
13099,2333.333333333333,13,2333.333333333333,5.0,2480.672690763052,8.0,2022,Saint-Paul-lès-Durance,13
13100,5750.0,251,6011.068277310925,180.0,5164.467005076142,71.0,2022,Saint-Rémy-de-Provence,13
13101,4439.102564102564,30,4415.319792566984,18.0,4556.547619047619,12.0,2022,Saint-Savournin,13
13102,3808.3333333333335,87,3908.711111111111,51.0,3769.8383084577117,36.0,2022,Saint-Victoret,13
13103,3368.4210526315787,769,4008.860759493671,265.0,2969.764957264957,504.0,2022,Salon-de-Provence,13
13104,6507.62877562028,186,6320.833333333334,70.0,6860.60606060606,116.0,2022,Sausset-les-Pins,13
13105,3434.108527131783,123,3331.9081153588204,86.0,3714.285714285714,37.0,2022,Sénas,13
13106,3414.864864864865,183,3888.8888888888887,81.0,2966.933139534884,102.0,2022,Septèmes-les-Vallons,13
13107,5214.285714285715,85,5268.96551724138,69.0,4247.19696969697,16.0,2022,Simiane-Collongue,13
13108,2295.6841877880183,294,2500.0,140.0,2120.884520884521,154.0,2022,Tarascon,13
13109,6340.425531914893,49,8090.0,35.0,5068.5772005772005,14.0,2022,Le Tholonet,13
13110,4211.764705882353,205,4619.320408163266,128.0,3541.6666666666665,77.0,2022,Trets,13
13111,8717.88990825688,17,9516.042780748663,12.0,4184.615384615385,5.0,2022,Vauvenargues,13
13112,4630.434782608696,115,4806.569343065694,99.0,4316.149348923731,16.0,2022,Velaux,13
13113,4930.714285714286,136,5036.072180685358,92.0,4799.463235294117,44.0,2022,Venelles,13
13114,5870.465,121,5938.690476190476,112.0,3666.6666666666665,9.0,2022,Ventabren,13
13115,4571.25,21,4571.25,19.0,4392.424242424242,2.0,2022,Vernègues,13
13117,3475.609756097561,433,4017.961195431075,166.0,2857.1428571428573,267.0,2022,Vitrolles,13
13118,4624.264705882353,51,4610.743464052288,40.0,4628.571428571428,11.0,2022,Coudoux,13
13119,3961.787181996086,110,4969.325396825398,50.0,3567.80303030303,60.0,2022,Carnoux-en-Provence,13
13201,3287.212666666667,987,4752.808988764045,3.0,3285.657142857143,984.0,2022,Marseille 1er Arrondissement,13
13202,3324.090909090909,664,3823.529411764706,7.0,3309.090909090909,657.0,2022,Marseille 2e Arrondissement,13
13203,2112.6984126984134,1144,3179.064039408867,34.0,2091.966173361522,1110.0,2022,Marseille 3e Arrondissement,13
13204,3000.0,1416,4909.9967855994855,54.0,2963.966836734694,1362.0,2022,Marseille 4e Arrondissement,13
13205,3577.777777777778,1395,6112.888888888889,19.0,3572.6708074534163,1376.0,2022,Marseille 5e Arrondissement,13
13206,3950.8821170809947,1364,6507.142857142857,40.0,3917.5,1324.0,2022,Marseille 6e Arrondissement,13
13207,5000.0,907,8670.868347338936,118.0,4791.666666666667,789.0,2022,Marseille 7e Arrondissement,13
13208,4401.6,1647,7731.958762886598,127.0,4299.811439346324,1520.0,2022,Marseille 8e Arrondissement,13
13209,3249.9367088607596,1326,6116.666666666667,163.0,3054.834333333333,1163.0,2022,Marseille 9e Arrondissement,13
13210,2901.6129032258063,1196,4774.264705882353,118.0,2799.1935483870966,1078.0,2022,Marseille 10e Arrondissement,13
13211,3242.6470588235297,864,4685.758928571428,269.0,2569.89247311828,595.0,2022,Marseille 11e Arrondissement,13
13212,3872.9615384615386,1225,5697.674418604651,251.0,3531.3725490196075,974.0,2022,Marseille 12e Arrondissement,13
13213,3250.0,1437,4601.908273381295,306.0,2777.777777777778,1131.0,2022,Marseille 13e Arrondissement,13
13214,3557.692307692308,1445,3808.1456456456453,128.0,3500.0,1317.0,2022,Marseille 14e Arrondissement,13
13215,1988.75,878,3540.0,191.0,1627.906976744186,687.0,2022,Marseille 15e Arrondissement,13
13216,3726.0638297872338,284,3721.5277777777783,112.0,3726.0638297872338,172.0,2022,Marseille 16e Arrondissement,13
14001,2800.2,33,2800.2,33.0,,,2022,Ablon,14
14005,2333.333333333333,36,2333.333333333333,36.0,,,2022,Valambray,14
14006,2342.605633802817,16,2342.605633802817,16.0,,,2022,Amayé-sur-Orne,14
14007,1384.572218607677,10,1384.572218607677,10.0,,,2022,Amayé-sur-Seulles,14
14009,3160.825325042397,18,3206.896551724138,17.0,2926.829268292683,1.0,2022,Amfreville,14
14011,1975.8333333333335,48,1975.8333333333335,48.0,,,2022,Aurseulles,14
14014,3168.103448275862,35,3168.103448275862,35.0,,,2022,Colomby-Anguerny,14
14015,2579.592944369064,22,2579.592944369064,22.0,,,2022,Anisy,14
14016,2772.6244343891403,18,2772.6244343891403,18.0,,,2022,Annebault,14
14020,2579.281345565749,58,2484.1539332201473,48.0,3773.726190476191,10.0,2022,Argences,14
14021,3297.6190476190477,18,3534.4827586206898,13.0,3095.2380952380954,5.0,2022,Arromanches-les-Bains,14
14022,3461.538461538461,18,3461.538461538461,18.0,,,2022,Asnelles,14
14024,2855.814732142857,10,3561.748798076923,6.0,1765.8620689655168,4.0,2022,Auberville,14
14025,2083.333333333333,10,2083.333333333333,10.0,,,2022,Aubigny,14
14026,2443.181818181818,10,2443.181818181818,10.0,,,2022,Audrieu,14
14027,1693.75,114,1660.6707317073171,98.0,2179.864864864865,16.0,2022,Les Monts d'Aunay,14
14030,3069.5652173913045,21,3025.1672240802677,20.0,3109.5348837209303,1.0,2022,Authie,14
14032,2019.4174757281555,9,2019.4174757281555,9.0,,,2022,Les Authieux-sur-Calonne,14
14034,2027.9827185111333,12,2027.9827185111333,12.0,,,2022,Avenay,14
14035,1642.857142857143,37,1660.7142857142858,36.0,777.7777777777778,1.0,2022,Balleroy-sur-Drôme,14
14037,2129.213483146068,16,2129.213483146068,16.0,,,2022,Malherbe-sur-Ajon,14
14038,2659.090909090909,17,2659.090909090909,17.0,,,2022,Banville,14
14039,1679.8178413346952,20,1679.8178413346952,20.0,,,2022,Barbery,14
14041,8358.620689655172,7,8358.620689655172,7.0,,,2022,Barneville-la-Bertran,14
14042,2620.689655172414,17,2620.689655172414,17.0,,,2022,Baron-sur-Odon,14
14044,3045.454545454545,17,3045.454545454545,17.0,,,2022,Basly,14
14045,1598.2142857142858,7,1598.2142857142858,7.0,,,2022,Basseneville,14
14046,2768.5096153846152,44,2768.5096153846152,44.0,,,2022,Bavent,14
14047,2651.1627906976746,285,2800.0,123.0,2598.421052631579,162.0,2022,Bayeux,14
14049,2965.448916408669,12,2965.448916408669,12.0,,,2022,Bazenville,14
14053,1416.6666666666667,7,1416.6666666666667,7.0,,,2022,Beaumais,14
14054,1464.0,13,1464.0,13.0,,,2022,Beaumesnil,14
14055,2428.5714285714284,25,2375.396825396825,18.0,3953.488372093024,7.0,2022,Beaumont-en-Auge,14
14057,2352.9411764705883,35,2352.9411764705883,35.0,,,2022,Bellengreville,14
14059,6236.9571428571435,64,7166.666666666667,21.0,5880.208333333333,43.0,2022,Benerville-sur-Mer,14
14060,3054.1345541401274,20,3054.1345541401274,20.0,,,2022,Bénouville,14
14061,1360.0,358,1360.0,358.0,,,2022,Souleuvre en Bocage,14
14062,2878.048780487805,16,2878.048780487805,16.0,,,2022,Bény-sur-Mer,14
14063,2250.0,7,2250.0,7.0,,,2022,Bernesq,14
14066,3200.0,61,3036.236481614996,42.0,3900.0,19.0,2022,Bernières-sur-Mer,14
14068,3239.8978990963856,72,3308.333333333333,67.0,3027.777777777778,5.0,2022,Biéville-Beuville,14
14069,2166.6666666666665,49,2221.941992433796,44.0,1589.7435897435898,5.0,2022,Beuvillers,14
14076,2715.2317880794703,67,2634.262048192771,38.0,2771.428571428572,29.0,2022,Blainville-sur-Orne,14
14077,3275.257731958763,17,3244.7717231222387,16.0,11250.0,1.0,2022,Blangy-le-Château,14
14078,1850.828729281768,10,1850.828729281768,10.0,,,2022,Blay,14
14079,4347.826086956522,140,4358.533653846154,36.0,4347.826086956522,104.0,2022,Blonville-sur-Mer,14
14083,3082.996926229508,22,3082.996926229508,22.0,,,2022,Bonnebosq,14
14084,1437.5,10,1437.5,10.0,,,2022,Bonnemaison,14
14085,2472.822822822823,32,2472.822822822823,32.0,,,2022,Bonneville-la-Louvet,14
14086,5380.0,22,5380.0,22.0,,,2022,Bonneville-sur-Touques,14
14088,2350.714285714286,17,2161.41975308642,12.0,3083.333333333333,5.0,2022,Bons-Tassilly,14
14089,2400.0,5,2586.3207547169814,4.0,545.4545454545455,1.0,2022,Bougy,14
14090,2432.2916666666665,17,2432.2916666666665,17.0,,,2022,Boulon,14
14091,5851.063829787234,6,5851.063829787234,6.0,,,2022,Bourgeauville,14
14092,2565.3846153846152,45,2473.1182795698924,37.0,3416.0714285714284,8.0,2022,Bourguébus,14
14093,3240.642857142857,10,3240.642857142857,10.0,,,2022,Branville,14
14096,1364.4859813084113,5,1364.4859813084113,5.0,,,2022,Brémoy,14
14097,2233.009708737864,7,2233.009708737864,7.0,,,2022,Bretteville-le-Rabet,14
14098,2631.5789473684213,93,2612.2252747252746,90.0,4949.152542372882,3.0,2022,Thue et Mue,14
14100,2201.1112296422725,28,2200.3875968992247,27.0,4055.555555555556,1.0,2022,Bretteville-sur-Laize,14
14101,3077.4225774225774,64,3058.0693815987934,50.0,3109.011627906977,14.0,2022,Bretteville-sur-Odon,14
14102,2482.993197278912,35,2482.993197278912,35.0,,,2022,Le Breuil-en-Auge,14
14103,1690.1408450704223,8,1690.1408450704223,8.0,,,2022,Le Breuil-en-Bessin,14
14104,2991.4529914529912,11,2991.4529914529912,11.0,,,2022,Le Brévedent,14
14106,3245.93023255814,13,3245.93023255814,13.0,,,2022,Bréville-les-Monts,14
14107,1904.6805819101833,8,1904.6805819101833,8.0,,,2022,Bricqueville,14
14111,2435.294117647059,5,2435.294117647059,5.0,,,2022,Bucéels,14
14117,5007.917425431711,446,4644.265232974911,78.0,5112.092862092863,368.0,2022,Cabourg,14
14118,2988.315217391304,2468,3437.6145418326696,376.0,2889.3424036281176,2092.0,2022,Caen,14
14119,2300.0,17,2300.0,17.0,,,2022,Cagny,14
14120,2103.6516853932585,57,2103.6516853932585,57.0,,,2022,Cahagnes,14
14121,1666.6666666666667,13,1666.6666666666667,13.0,,,2022,Cahagnolles,14
14123,2942.8571428571427,35,2942.8571428571427,35.0,,,2022,Cairon,14
14124,1960.1554828150574,12,1960.1554828150574,12.0,,,2022,La Cambe,14
14125,3305.8823529411766,27,3305.8823529411766,23.0,3321.022727272727,4.0,2022,Cambes-en-Plaine,14
14126,2312.621761658031,42,2312.621761658031,42.0,,,2022,Cambremer,14
14127,1747.7750275027502,24,1747.7750275027502,24.0,,,2022,Campagnolles,14
14130,4243.243243243243,7,4243.243243243243,7.0,,,2022,Campigny,14
14131,4395.604395604396,14,4395.604395604396,14.0,,,2022,Canapville,14
14132,1325.7575757575758,6,1325.7575757575758,6.0,,,2022,Canchy,14
14134,2400.0,7,2400.0,7.0,,,2022,Canteloup,14
14135,1382.7659574468084,5,1428.571428571429,3.0,983.2748706152961,2.0,2022,Carcagny,14
14137,2739.099167444756,68,2722.6890756302523,39.0,2780.0,29.0,2022,Carpiquet,14
14138,1029.4117647058824,5,1029.4117647058824,5.0,,,2022,Cartigny-l'Épinay,14
14141,1523.4375,7,1523.4375,7.0,,,2022,Castillon-en-Auge,14
14143,1713.375796178344,67,1713.375796178344,67.0,,,2022,Caumont-sur-Aure,14
14145,2313.6363636363635,5,2313.6363636363635,5.0,,,2022,Cauvicourt,14
14147,1476.6666666666665,8,1476.6666666666665,8.0,,,2022,Cernay,14
14149,1597.5,6,1597.5,6.0,,,2022,Cesny-aux-Vignes,14
14150,1645.2110389610389,20,1645.2110389610389,20.0,,,2022,Cesny-les-Sources,14
14159,1816.549039249613,6,1816.549039249613,6.0,,,2022,Chouain,14
14161,3145.762711864407,15,3145.762711864407,15.0,,,2022,Clarbec,14
14162,1735.8490566037735,47,1735.8490566037735,47.0,,,2022,Clécy,14
14163,2131.782945736434,13,2131.782945736434,13.0,,,2022,Cléville,14
14165,3239.43661971831,16,3526.93661971831,14.0,2136.6387596899226,2.0,2022,Colleville-sur-Mer,14
14166,3491.0714285714284,35,3551.09126984127,32.0,2466.6666666666665,3.0,2022,Colleville-Montgomery,14
14167,2761.194029850746,99,2610.992737736366,44.0,2903.2258064516127,55.0,2022,Colombelles,14
14168,1749.957627118644,8,1749.957627118644,8.0,,,2022,Colombières,14
14172,2022.3484848484845,24,2022.3484848484845,24.0,,,2022,Commes,14
14173,1539.2156862745098,8,1539.2156862745098,8.0,,,2022,Condé-sur-Ifs,14
14174,1383.9358974358975,186,1358.108108108108,145.0,2179.48717948718,41.0,2022,Condé-en-Normandie,14
14177,3246.9135802469136,26,3246.9135802469136,26.0,,,2022,Coquainvilliers,14
14181,2571.428571428572,74,2656.8627450980393,52.0,2100.2454991816694,22.0,2022,Cormelles-le-Royal,14
14182,1721.7391304347825,5,1721.7391304347825,5.0,,,2022,Cormolain,14
14191,3558.4415584415583,267,3703.233034571063,60.0,3529.4117647058824,207.0,2022,Courseulles-sur-Mer,14
14193,2200.873362445415,24,2200.873362445415,24.0,,,2022,Courtonne-la-Meurdrac,14
14194,1422.5546975546974,28,1654.341349223239,26.0,1097.069597069597,2.0,2022,Courtonne-les-Deux-Églises,14
14196,3679.530791788856,9,3679.530791788856,9.0,,,2022,Crépon,14
14197,2803.3079342041606,20,2803.3079342041606,20.0,,,2022,Cresserons,14
14198,2382.8125,12,2382.8125,12.0,,,2022,Cresseveuille,14
14200,2340.773809523809,50,2279.4117647058824,45.0,4808.510638297872,5.0,2022,Creully sur Seulles,14
14202,5664.97461928934,18,5881.267797449548,16.0,5268.4117125110915,2.0,2022,Cricquebœuf,14
14206,1583.3333333333333,7,1583.3333333333333,7.0,,,2022,Crocy,14
14207,1784.8024316109422,12,1784.8024316109422,12.0,,,2022,Croisilles,14
14209,2241.3978494623657,19,2241.3978494623657,19.0,,,2022,Crouay,14
14211,1590.909090909091,5,1590.909090909091,5.0,,,2022,Culey-le-Patry,14
14215,2800.2392344497607,18,2736.842105263158,17.0,2863.6363636363635,1.0,2022,Cuverville,14
14218,3045.918367346939,13,3045.918367346939,13.0,,,2022,Danestal,14
14220,6500.0,329,6213.888888888889,74.0,6555.555555555556,255.0,2022,Deauville,14
14221,2615.909090909091,25,2548.529041991451,20.0,2662.5,5.0,2022,Démouville,14
14225,3841.772151898734,149,3555.555555555556,87.0,4700.0,62.0,2022,Dives-sur-Mer,14
14226,1598.2905982905984,13,1598.2905982905984,13.0,,,2022,Donnay,14
14227,6285.714285714285,11,6285.714285714285,11.0,,,2022,Douville-en-Auge,14
14228,3209.8765432098767,117,3103.0014224751067,76.0,3775.5102040816328,41.0,2022,Douvres-la-Délivrande,14
14229,2441.860465116279,29,2441.860465116279,29.0,,,2022,Dozulé,14
14231,2977.0625,16,2977.0625,16.0,,,2022,Beaufour-Druval,14
14232,2086.9565217391305,5,2086.9565217391305,5.0,,,2022,Ducy-Sainte-Marguerite,14
14236,2484.3798449612405,14,2484.3798449612405,14.0,,,2022,Ellon,14
14237,2306.4077861765722,12,2306.4077861765722,12.0,,,2022,Émiéville,14
14238,3720.9302325581393,5,3720.9302325581393,5.0,,,2022,Englesqueville-en-Auge,14
14239,1554.0,7,1554.0,7.0,,,2022,Englesqueville-la-Percée,14
14240,1686.6666666666665,8,1686.6666666666665,8.0,,,2022,Épaney,14
14241,1465.6479507225777,8,1465.6479507225777,8.0,,,2022,Épinay-sur-Odon,14
14242,2809.9173553719006,25,2607.7777777777783,10.0,2936.044117647059,15.0,2022,Épron,14
14243,2911.764705882353,36,2777.777777777778,26.0,3471.568627450981,10.0,2022,Équemauville,14
14244,1927.0833333333333,6,1927.0833333333333,6.0,,,2022,Eraines,14
14245,1454.6689303904923,6,1454.6689303904923,6.0,,,2022,Ernes,14
14246,2534.1424242424246,10,2534.1424242424246,10.0,,,2022,Escoville,14
14249,2530.4457720588234,14,2530.4457720588234,14.0,,,2022,Esquay-Notre-Dame,14
14250,2163.1205673758864,6,2163.1205673758864,6.0,,,2022,Esquay-sur-Seulles,14
14251,1583.710407239819,18,1583.710407239819,18.0,,,2022,Esson,14
14254,2988.5416666666665,27,2994.270833333333,22.0,2758.333333333333,5.0,2022,Éterville,14
14256,3077.8571428571427,5,3077.8571428571427,5.0,,,2022,Étréham,14
14257,2562.809523809524,24,2533.333333333333,23.0,3525.0,1.0,2022,Évrecy,14
14258,2000.0,178,1876.923076923077,83.0,2266.6666666666665,95.0,2022,Falaise,14
14260,4579.545454545455,16,4579.545454545455,16.0,,,2022,Fauguernon,14
14261,2652.6512096774195,16,2652.6512096774195,16.0,,,2022,Le Faulq,14
14266,2694.6296296296296,30,2641.8425324675327,26.0,9642.857142857143,4.0,2022,Feuguerolles-Bully,14
14269,2511.3636363636365,13,2511.3636363636365,13.0,,,2022,Fierville-les-Parcs,14
14271,3123.711340206185,91,3080.798149219202,56.0,3155.555555555556,35.0,2022,Fleury-sur-Orne,14
14273,1756.7567567567569,11,1756.7567567567569,11.0,,,2022,La Folletière-Abenon,14
14274,2728.813559322034,53,2728.813559322034,51.0,2818.011750154607,2.0,2022,Fontaine-Étoupefour,14
14275,2535.3084415584417,8,2535.3084415584417,8.0,,,2022,Fontaine-Henry,14
14276,1850.0,6,1850.0,6.0,,,2022,Fontaine-le-Pin,14
14277,2265.9639062236465,34,2265.9639062236465,34.0,,,2022,Fontenay-le-Marmion,14
14278,2162.5,19,2162.5,19.0,,,2022,Fontenay-le-Pesnel,14
14280,3237.5,9,3237.5,9.0,,,2022,Formentin,14
14281,2095.0,13,2095.0,13.0,,,2022,Formigny La Bataille,14
14282,1441.3793103448277,5,1441.3793103448277,5.0,,,2022,Foulognes,14
14284,1139.240506329114,5,1139.240506329114,5.0,,,2022,Fourneaux-le-Val,14
14286,3545.454545454545,23,3490.319865319865,22.0,7944.444444444444,1.0,2022,Fourneville,14
14287,2221.4671467146713,16,2221.4671467146713,16.0,,,2022,Frénouville,14
14288,2383.132530120482,15,2383.132530120482,15.0,,,2022,Le Fresne-Camilly,14
14289,2022.47191011236,15,2022.47191011236,15.0,,,2022,Fresné-la-Mère,14
14290,2063.6730969760165,8,2063.6730969760165,8.0,,,2022,Fresney-le-Puceux,14
14291,1637.1681415929204,9,1637.1681415929204,9.0,,,2022,Fresney-le-Vieux,14
14293,2536.577181208054,13,2536.577181208054,13.0,,,2022,Fumichon,14
14297,1933.175,8,1933.175,8.0,,,2022,Gavrus,14
14298,1800.0,5,1800.0,5.0,,,2022,Géfosse-Fontenay,14
14299,2589.915966386555,30,2589.915966386555,30.0,,,2022,Genneville,14
14301,2577.516233766234,74,2528.968253968254,70.0,4533.235581622678,4.0,2022,Giberville,14
14302,3177.2,18,3177.2,18.0,,,2022,Glanville,14
14303,3333.333333333333,44,3333.333333333333,44.0,,,2022,Glos,14
14304,3750.0,23,3750.0,23.0,,,2022,Gonneville-sur-Honfleur,14
14305,3787.878787878788,37,3787.878787878788,37.0,,,2022,Gonneville-sur-Mer,14
14308,2605.0,11,2605.0,11.0,,,2022,Goustranville,14
14309,2291.297281323877,14,2439.56043956044,11.0,1600.0,3.0,2022,Gouvix,14
14310,2339.7764227642274,18,2339.7764227642274,18.0,,,2022,Grainville-Langannerie,14
14311,2076.271186440678,20,2076.271186440678,20.0,,,2022,Grainville-sur-Odon,14
14312,2396.9387755102043,100,2634.3732895457033,60.0,2281.206171107994,40.0,2022,Grandcamp-Maisy,14
14316,3939.39393939394,7,3939.39393939394,7.0,,,2022,Grangues,14
14318,3000.0,11,3000.0,11.0,,,2022,Graye-sur-Mer,14
14319,2361.1702127659573,18,2361.1702127659573,18.0,,,2022,Grentheville,14
14320,1973.684210526316,9,1973.684210526316,9.0,,,2022,Grimbosq,14
14325,3301.818181818182,81,3300.3936269915657,74.0,3803.846153846154,7.0,2022,Hermanville-sur-Mer,14
14326,2365.5913978494623,53,2365.5913978494623,53.0,,,2022,Hermival-les-Vaux,14
14327,1920.6666666666667,331,2792.2979797979797,64.0,1794.1176470588234,267.0,2022,Hérouville-Saint-Clair,14
14328,3104.3859649122805,23,3104.3859649122805,23.0,,,2022,Hérouvillette,14
14329,2341.597729896114,6,2341.597729896114,6.0,,,2022,Heuland,14
14332,1805.555555555556,13,1805.555555555556,13.0,,,2022,La Hoguette,14
14333,3687.5,229,3562.5,101.0,4174.474904528096,128.0,2022,Honfleur,14
14334,1818.1818181818185,10,1946.9480519480521,8.0,1206.3492063492065,2.0,2022,L'Hôtellerie,14
14335,3797.2222222222226,16,3797.2222222222226,16.0,,,2022,Hotot-en-Auge,14
14336,1680.0,9,1680.0,9.0,,,2022,Hottot-les-Bagues,14
14337,1888.571428571429,11,1888.571428571429,11.0,,,2022,La Houblonnière,14
14338,4173.1386038961045,232,4235.294117647059,69.0,4138.269230769231,163.0,2022,Houlgate,14
14341,2551.020408163265,183,2810.5263157894738,103.0,2214.8907103825136,80.0,2022,Ifs,14
14342,1532.258064516129,91,1542.2535211267605,85.0,1461.0887096774195,6.0,2022,Isigny-sur-Mer,14
14344,2710.9375,7,2710.9375,7.0,,,2022,Janville,14
14346,1645.5696202531649,17,1645.5696202531649,17.0,,,2022,Juaye-Mondaye,14
14347,1612.5541125541126,20,1612.5541125541126,20.0,,,2022,Dialan sur Chaîne,14
14349,2352.9803921568628,40,2352.9803921568628,40.0,,,2022,Laize-Clinchamps,14
14352,895.1182010378627,58,895.1182010378627,58.0,,,2022,Landelles-et-Coupigny,14
14353,2535.714285714286,8,2535.714285714286,8.0,,,2022,Landes-sur-Ajon,14
14354,3396.5281574630944,54,3317.7745193874225,36.0,3417.805879237288,18.0,2022,Langrune-sur-Mer,14
14355,2970.459261133603,16,2970.459261133603,16.0,,,2022,Ponts sur Seulles,14
14357,1012.1951219512196,37,1012.1951219512196,37.0,,,2022,Terres de Druance,14
14358,4609.826589595376,5,4609.826589595376,5.0,,,2022,Léaupartie,14
14362,1531.265536723164,7,1531.265536723164,7.0,,,2022,Lessard-et-le-Chêne,14
14364,2046.226150392817,6,2046.226150392817,6.0,,,2022,Lingèvres,14
14365,3401.8740000000003,52,3401.8740000000003,40.0,3509.699675324676,12.0,2022,Lion-sur-Mer,14
14366,1854.8387096774195,488,2103.191489361702,179.0,1758.888888888889,309.0,2022,Lisieux,14
14368,1249.9332552693209,8,1249.9332552693209,8.0,,,2022,Lisores,14
14369,940.7407407407408,7,940.7407407407408,7.0,,,2022,Litteau,14
14370,2083.333333333333,59,1874.4525547445253,47.0,9553.739786297927,12.0,2022,Le Molay-Littry,14
14371,1780.4878048780488,247,1750.0,220.0,3488.372093023256,27.0,2022,Livarot-Pays-d'Auge,14
14375,1958.7628865979384,5,1958.7628865979384,5.0,,,2022,Les Loges-Saulces,14
14377,2191.6195856873824,26,2191.6195856873824,26.0,,,2022,Longues-sur-Mer,14
14378,833.3734939759037,10,833.3734939759037,10.0,,,2022,Longueville,14
14380,5180.122699386503,10,5180.122699386503,10.0,,,2022,Loucelles,14
14383,2833.333333333333,35,2833.333333333333,29.0,2745.7021791767556,6.0,2022,Louvigny,14
14384,3732.467647058824,76,3911.290322580645,53.0,3636.363636363637,23.0,2022,Luc-sur-Mer,14
14390,795.2380952380952,6,795.2380952380952,6.0,,,2022,Maisoncelles-sur-Ajon,14
14391,2213.0434782608695,10,2213.0434782608695,10.0,,,2022,Maisons,14
14394,1600.0,5,1600.0,5.0,,,2022,Maizières,14
14396,2909.782608695652,19,2909.782608695652,19.0,,,2022,Maltot,14
14397,1963.157894736842,9,1963.157894736842,9.0,,,2022,Mandeville-en-Bessin,14
14398,2469.188904494382,24,2469.188904494382,24.0,,,2022,Manerbe,14
14399,3615.254237288136,15,3615.254237288136,15.0,,,2022,Manneville-la-Pipard,14
14401,2218.5185185185187,5,2218.5185185185187,5.0,,,2022,Manvieux,14
14403,2383.177570093458,19,2383.177570093458,19.0,,,2022,Marolles,14
14406,2041.3555555555554,20,2041.3555555555554,20.0,,,2022,Moulins en Bessin,14
14407,3451.164383561644,36,3440.0,35.0,5000.0,1.0,2022,Mathieu,14
14408,2420.0,31,2398.5245901639346,30.0,2500.0,1.0,2022,May-sur-Orne,14
14409,4416.666666666667,115,4512.5,61.0,4267.35294117647,54.0,2022,Merville-Franceville-Plage,14
14410,1737.8048780487804,13,1737.8048780487804,13.0,,,2022,Méry-Bissières-en-Auge,14
14411,2312.5,10,2312.5,10.0,,,2022,Meslay,14
14419,1524.3902439024391,9,1524.3902439024391,9.0,,,2022,Le Mesnil-Eudes,14
14421,1398.0,15,1398.0,15.0,,,2022,Le Mesnil-Guillaume,14
14424,1590.0,10,1590.0,10.0,,,2022,Le Mesnil-Robert,14
14426,2666.6666666666665,8,2666.6666666666665,8.0,,,2022,Le Mesnil-sur-Blangy,14
14427,1423.5955056179776,9,1423.5955056179776,9.0,,,2022,Le Mesnil-Villement,14
14430,3724.4094488188975,7,3724.4094488188975,7.0,,,2022,Meuvaines,14
14431,1892.8571428571427,254,1866.3576007326005,232.0,3410.852713178295,22.0,2022,Mézidon Vallée d'Auge,14
14436,2276.732673267327,9,2000.0,7.0,5157.213930348259,2.0,2022,Monceaux-en-Bessin,14
14437,2615.719696969697,172,2650.060024009604,100.0,2503.125,72.0,2022,Mondeville,14
14438,2575.438596491228,6,2575.438596491228,6.0,,,2022,Mondrainville,14
14445,1418.75,6,1418.75,6.0,,,2022,Montfiquet,14
14452,2285.714285714286,9,1892.857142857143,8.0,3142.8571428571427,1.0,2022,Morteaux-Coulibœuf,14
14453,2076.271186440678,14,2076.271186440678,14.0,,,2022,Mosles,14
14454,2993.354430379747,36,2936.7088607594937,31.0,3058.928571428572,5.0,2022,Mouen,14
14455,1982.3529411764705,8,1982.3529411764705,8.0,,,2022,Moulines,14
14456,2372.538246067658,26,2372.538246067658,26.0,,,2022,Moult-Chicheboville,14
14460,2094.7706422018346,62,2094.7706422018346,60.0,1893.826844262295,2.0,2022,Moyaux,14
14461,2443.75,12,2443.75,12.0,,,2022,Mutrécy,14
14465,2108.5271317829456,7,2108.5271317829456,7.0,,,2022,Nonant,14
14466,2036.3636363636365,13,2036.3636363636365,13.0,,,2022,Norolles,14
14468,2202.3809523809523,5,2202.3809523809523,5.0,,,2022,Noron-la-Poterie,14
14474,5600.0,9,5600.0,9.0,,,2022,Notre-Dame-d'Estrées-Corbon,14
14475,2391.252955082742,36,2391.252955082742,36.0,,,2022,Val d'Arry,14
14478,1365.5788655788656,92,1365.5788655788656,70.0,1363.6363636363635,22.0,2022,Orbec,14
14480,2379.3859649122805,32,2379.3859649122805,32.0,,,2022,Osmanville,14
14483,2458.333333333333,7,2458.333333333333,7.0,,,2022,Ouffières,14
14484,2666.6666666666665,15,2666.6666666666665,15.0,,,2022,Ouilly-du-Houley,14
14486,2243.823877068558,6,2243.823877068558,6.0,,,2022,Ouilly-le-Tesson,14
14487,2455.536431440046,32,2455.536431440046,32.0,,,2022,Ouilly-le-Vicomte,14
